"","Source","Target","species","auc","aucpr"
"373","Arctic","Euro","Vipera seoanei",0.800243016094324,0.458561471062059
"374","Arctic","Euro","Vipera ursinii",0.750535470889855,0.202292196264943
"375","Arctic","Euro","Dolichophis caspius",0.816555309671745,0.36971410993518
"376","Arctic","Euro","Dolichophis jugularis",0.831704140935094,0.3906511736243
"377","Arctic","Euro","Hemorrhois nummifer",0.750023153995117,0.359714077347415
"378","Arctic","Euro","Hemorrhois algirus",0.753900364926847,0.339641942303691
"379","Arctic","Euro","Dolichophis schmidti",0.800763894799557,0.328787640399288
"380","Arctic","Euro","Elaphe sauromates",0.838602875712251,0.471797426756603
"381","Arctic","Euro","Vipera renardi",0.785678337766914,0.2324741717467
"382","Arctic","Euro","Acanthodactylus boskianus",0.811469590429467,0.183180379222288
"383","Arctic","Euro","Hemorrhois ravergieri",0.79402780150044,0.405087512590289
"384","Arctic","Euro","Platyceps ventromaculatus",0.769634564352057,0.211583774824316
"385","Arctic","Euro","Spalerosophis diadema",0.837826964468911,0.459686537267242
"386","Arctic","Euro","Vipera eriwanensis",0.675001797397369,0.169210054017645
"387","Arctic","Euro","Zamenis persicus",0.853112927534893,0.386539357416599
"388","Arctic","Euro","Telescopus nigriceps",0.664669664101851,0.192775661606426
"389","Arctic","Euro","Pseudocerastes persicus",0.823100484421239,0.265930514341296
"390","Arctic","Euro","Macroprotodon mauritanicus",0.667128891606432,0.162007589924393
"391","Arctic","Euro","Eirenis coronelloides",0.873717296847555,0.0887704189373159
"392","Arctic","Euro","Euproctus platycephalus",0.880562866977121,0.105238854238202
"393","Arctic","Euro","Alytes cisternasii",0.892134714563857,0.152672601151134
"394","Arctic","Euro","Alytes dickhilleni",0.883083394022264,0.164454789917275
"395","Arctic","Euro","Alytes muletensis",0.863185679129951,0.136584713420405
"396","Arctic","Euro","Alytes obstetricans",0.889485456950493,0.156163989916719
"397","Arctic","Euro","Bombina bombina",0.893533389687236,0.176154341368141
"398","Arctic","Euro","Bombina pachypus",0.889836575661201,0.172878328872659
"399","Arctic","Euro","Bombina variegata",0.884469544980339,0.168052991536758
"400","Arctic","Euro","Bufo bufo",0.893032706938032,0.23300139620436
"401","Arctic","Euro","Epidalea calamita",0.883918263680443,0.209616429221622
"402","Arctic","Euro","Bufo verrucosissimus",0.879524872367172,0.217653411646806
"403","Arctic","Euro","Bufotes viridis",0.905,0.237335054413043
"404","Arctic","Euro","Chioglossa lusitanica",0.910304279982167,0.102480976602707
"405","Arctic","Euro","Discoglossus galganoi",0.901228499585373,0.179976091372034
"406","Arctic","Euro","Discoglossus jeanneae",0.902318567263194,0.169128497623018
"407","Arctic","Euro","Hyla arborea",0.894698100407056,0.158770857317292
"408","Arctic","Euro","Hyla intermedia",0.89171726055379,0.147834166638145
"409","Arctic","Euro","Hyla meridionalis",0.88968877666818,0.145796368173268
"410","Arctic","Euro","Hyla sarda",0.885968513237116,0.14490254041031
"411","Arctic","Euro","Hyla savignyi",0.89228725235086,0.170587397745156
"412","Arctic","Euro","Pelobates fuscus",0.880033871750739,0.221469344263422
"413","Arctic","Euro","Pelobates syriacus",0.883953567370653,0.207110146592881
"414","Arctic","Euro","Pelodytes caucasicus",0.894151459854015,0.188532117434757
"415","Arctic","Euro","Pelodytes ibericus",0.892068126520681,0.176062536963739
"416","Arctic","Euro","Pelodytes punctatus",0.881044298167586,0.177117497766979
"417","Arctic","Euro","Rana arvalis",0.875831664985775,0.270844538884739
"418","Arctic","Euro","Rana dalmatina",0.880570785039837,0.25659830006365
"419","Arctic","Euro","Rana graeca",0.881745058433127,0.265119289630025
"420","Arctic","Euro","Rana iberica",0.876921367383223,0.241300751198422
"421","Arctic","Euro","Rana italica",0.882653143688379,0.253099103245495
"422","Arctic","Euro","Rana latastei",0.879364449574376,0.255197528657508
"423","Arctic","Euro","Rana macrocnemis",0.884156231365534,0.257454299768831
"424","Arctic","Euro","Pelophylax perezi",0.872130789107533,0.242333007946524
"425","Arctic","Euro","Rana pyrenaica",0.87436746767057,0.239712574407743
"426","Arctic","Euro","Pelophylax shqipericus",0.866893154876923,0.245729318375018
"427","Arctic","Euro","Rana tavasensis",0.879669039260007,0.257949344209749
"428","Arctic","Euro","Salamandrina perspicillata",0.924230984340045,0.130920162726064
"429","Arctic","Euro","Salamandrina terdigitata",0.923923378076063,0.128082942526297
"430","Arctic","Euro","Lissotriton boscai",0.857049722788333,0.0949684335622879
"431","Arctic","Euro","Triturus cristatus",0.831947274998357,0.0979337424223513
"432","Arctic","Euro","Triturus dobrogicus",0.826934455328381,0.0965973585933642
"433","Arctic","Euro","Triturus karelinii",0.827832927924967,0.10775183138195
"434","Arctic","Euro","Lissotriton montandoni",0.825812502877135,0.100827592291213
"435","Arctic","Euro","Lissotriton vulgaris",0.82576646871979,0.103057083731458
"436","Arctic","Euro","Calotriton arnoldi",0.800975285532134,0.0857885594118005
"437","Arctic","Euro","Bufotes boulengeri",0.889898530970771,0.165198750808647
"438","Arctic","Euro","Bufotes variabilis",0.902912830751408,0.22872652261174
"439","Arctic","Euro","Triturus macedonicus",0.827783621501983,0.102929083599894
"440","Arctic","Euro","Mertensiella caucasica",0.92293986636971,0.141826837254179
"441","Arctic","Euro","Neurergus crocatus",0.902948926606216,0.0939643722011889
"442","Arctic","Euro","Neurergus strauchii",0.903840192203364,0.0851718976288074
"443","Arctic","Euro","Salamandrella keyserlingii",0.928258285034923,0.135236376745017
"444","Arctic","Euro","Arvicola amphibius",0.926254362042169,0.456086565014762
"445","Arctic","Euro","Arvicola sapidus",0.904977456098719,0.428586649305255
"446","Arctic","Euro","Arvicola scherman",0.931994617688828,0.450350949424236
"447","Arctic","Euro","Tadorna tadorna",0.833240285841894,0.183698729775807
"448","Arctic","Euro","Hirundo rustica",0.903558627752176,0.087299067653578
"449","Arctic","Euro","Acomys cilicicus",0.909043228620328,0.275910153446932
"450","Arctic","Euro","Acomys minous",0.896648343070312,0.254854585026292
"451","Arctic","Euro","Acomys nesiotes",0.902329556748162,0.272743456036624
"452","Arctic","Euro","Allocricetulus eversmanni",0.916773879978271,0.331243274251635
"453","Arctic","Euro","Apodemus agrarius",0.912492187798936,0.392742376520411
"454","Arctic","Euro","Apodemus alpicola",0.9147678098123,0.378032226586501
"455","Arctic","Euro","Apodemus epimelas",0.916623299506949,0.378325933227073
"456","Arctic","Euro","Apodemus flavicollis",0.915051202443696,0.417410717616849
"457","Arctic","Euro","Apodemus hyrcanicus",0.914611433305717,0.394683311251924
"458","Arctic","Euro","Apodemus mystacinus",0.910820215410108,0.382516884552064
"459","Arctic","Euro","Apodemus ponticus",0.915347141673571,0.378907428667202
"460","Arctic","Euro","Apodemus sylvaticus",0.91709023565276,0.436379355674801
"461","Arctic","Euro","Apodemus uralensis",0.91354763877382,0.388282782810729
"462","Arctic","Euro","Apodemus witherbyi",0.913291691853046,0.385832369869759
"463","Arctic","Euro","Chionomys gud",0.916685775832117,0.35033780260554
"464","Arctic","Euro","Chionomys nivalis",0.918092779034314,0.368902940770321
"465","Arctic","Euro","Chionomys roberti",0.908602598846501,0.322079420759243
"466","Arctic","Euro","Cricetulus migratorius",0.920859937417853,0.387631807326881
"467","Arctic","Euro","Cricetus cricetus",0.814539257169723,0.289526172676979
"468","Arctic","Euro","Crocidura arispa",0.879030912510617,0.291585440167284
"469","Arctic","Euro","Crocidura armenica",0.87964377643641,0.280052844992982
"470","Arctic","Euro","Crocidura canariensis",0.880581986319691,0.266984455821069
"471","Arctic","Euro","Crocidura caspica",0.883144724556489,0.296060783193102
"472","Arctic","Euro","Crocidura leucodon",0.873289533795984,0.310818236455835
"473","Arctic","Euro","Crocidura ichnusae",0.864284076579159,0.274796898091444
"474","Arctic","Euro","Crocidura russula",0.878477077047612,0.285998164501797
"475","Arctic","Euro","Crocidura serezkyensis",0.883803921568627,0.292295498899038
"476","Arctic","Euro","Crocidura sicula",0.875812984829378,0.272202482099139
"477","Arctic","Euro","Crocidura suaveolens",0.885009538893489,0.322198606644897
"478","Arctic","Euro","Crocidura zimmermanni",0.873732453875405,0.257486205135774
"479","Arctic","Euro","Dicrostonyx torquatus",0.919447647225183,0.350134411046834
"480","Arctic","Euro","Dinaromys bogdanovi",0.91861887856475,0.31390305070652
"481","Arctic","Euro","Diplomesodon pulchellum",0.886336712383224,0.25089372774027
"482","Arctic","Euro","Ellobius lutescens",0.917301179831908,0.332675992401391
"483","Arctic","Euro","Ellobius talpinus",0.926024601881236,0.355737303355273
"484","Arctic","Euro","Galemys pyrenaicus",0.854301319981793,0.109987086969965
"485","Arctic","Euro","Dipodillus dasyurus",0.907203339296363,0.277398726856721
"486","Arctic","Euro","Lagurus lagurus",0.921235828658251,0.319228360995943
"487","Arctic","Euro","Lemmus lemmus",0.93337809993377,0.375596855911805
"488","Arctic","Euro","Lemmus sibiricus",0.931986319691238,0.342943280719708
"489","Arctic","Euro","Meriones crassus",0.908725899423574,0.288585219408843
"490","Arctic","Euro","Meriones dahli",0.907012327373394,0.302215341701549
"491","Arctic","Euro","Meriones libycus",0.900196391405724,0.301364278579883
"492","Arctic","Euro","Meriones meridianus",0.904075317277749,0.303349784961226
"493","Arctic","Euro","Meriones persicus",0.902575892610674,0.294076399832637
"494","Arctic","Euro","Meriones tamariscinus",0.901484984557085,0.330571501574911
"495","Arctic","Euro","Meriones tristrami",0.901860147802289,0.297403734611413
"496","Arctic","Euro","Meriones vinogradovi",0.89859690356571,0.287022485018116
"497","Arctic","Euro","Mesocricetus auratus",0.920547864852182,0.34756858818169
"498","Arctic","Euro","Mesocricetus brandti",0.905343185619021,0.32059713834258
"499","Arctic","Euro","Mesocricetus newtoni",0.91300529700303,0.326110746909299
"500","Arctic","Euro","Mesocricetus raddei",0.917559762055925,0.353631663335551
"501","Arctic","Euro","Micromys minutus",0.907174188684418,0.353287694908965
"502","Arctic","Euro","Microtus agrestis",0.919428786062862,0.487353640740843
"503","Arctic","Euro","Microtus anatolicus",0.912529550827423,0.404102557389416
"504","Arctic","Euro","Microtus arvalis",0.916943459331661,0.463166941140884
"505","Arctic","Euro","Microtus bavaricus",0.91020875715345,0.388788919737188
"506","Arctic","Euro","Microtus brachycercus",0.910338529365454,0.407012320579635
"507","Arctic","Euro","Microtus cabrerae",0.911076440616432,0.395365119697508
"508","Arctic","Euro","Microtus daghestanicus",0.920363630707976,0.398882538331306
"509","Arctic","Euro","Microtus dogramacii",0.912716187632201,0.404375126184761
"510","Arctic","Euro","Microtus duodecimcostatus",0.914888157696139,0.428102831874449
"511","Arctic","Euro","Microtus felteni",0.911691433292856,0.398216872538807
"512","Arctic","Euro","Microtus gerbei",0.909128213903201,0.399352346619821
"513","Arctic","Euro","Microtus gregalis",0.905535336568371,0.396541404827559
"514","Arctic","Euro","Microtus guentheri",0.912358320811768,0.412614259976738
"515","Arctic","Euro","Microtus levis",0.911979582119824,0.42013452395498
"516","Arctic","Euro","Microtus liechtensteini",0.909949736476421,0.395855418408019
"517","Arctic","Euro","Microtus lusitanicus",0.909206424185168,0.378145430892339
"518","Arctic","Euro","Microtus majori",0.913316536020903,0.408439895278579
"519","Arctic","Euro","Microtus middendorffi",0.921872457091351,0.403370771632118
"520","Arctic","Euro","Microtus multiplex",0.908391129082737,0.385671405804299
"521","Arctic","Euro","Microtus oeconomus",0.9171837921215,0.461997098348795
"522","Arctic","Euro","Microtus savii",0.913936765902659,0.428170811403797
"523","Arctic","Euro","Microtus schidlovskii",0.918680788851562,0.422396050683596
"524","Arctic","Euro","Microtus socialis",0.922100657119605,0.428079781202767
"525","Arctic","Euro","Microtus subterraneus",0.918351367995073,0.443326136242751
"526","Arctic","Euro","Microtus tatricus",0.911158968719453,0.392844326869853
"527","Arctic","Euro","Microtus thomasi",0.91194403714565,0.409292679838957
"528","Arctic","Euro","Mus cypriacus",0.902656258451885,0.359117773357122
"529","Arctic","Euro","Mus macedonicus",0.897704226094056,0.358008056938046
"530","Arctic","Euro","Mus musculus",0.900193551267171,0.406713589596141
"531","Arctic","Euro","Mus spicilegus",0.898775894538607,0.353610858805077
"532","Arctic","Euro","Mus spretus",0.895375310687655,0.34843637530004
"533","Arctic","Euro","Myodes glareolus",0.920207743153919,0.424636607343535
"534","Arctic","Euro","Myodes rufocanus",0.914690950960381,0.407785136913331
"535","Arctic","Euro","Myodes rutilus",0.913636947584789,0.365942276739516
"536","Arctic","Euro","Myopus schisticolor",0.929193653404612,0.368143466164378
"537","Arctic","Euro","Neomys anomalus",0.860228426395939,0.180521198276157
"538","Arctic","Euro","Neomys fodiens",0.853777258566978,0.188287849102152
"539","Arctic","Euro","Neomys teres",0.860924509477885,0.185682978364002
"540","Arctic","Euro","Oryctolagus cuniculus",0.656326505878076,0.109921698213242
"541","Arctic","Euro","Prometheomys schaposchnikowi",0.916876642309492,0.328497756549464
"542","Arctic","Euro","Rhombomys opimus",0.852345592352769,0.289959199349457
"543","Arctic","Euro","Sorex alpinus",0.891448367239904,0.317732201284537
"544","Arctic","Euro","Sorex antinorii",0.886931374636293,0.304776981358268
"545","Arctic","Euro","Sorex araneus",0.902028706756686,0.354270748270729
"546","Arctic","Euro","Sorex caecutiens",0.888262910798122,0.327108280157417
"547","Arctic","Euro","Sorex coronatus",0.891577957561564,0.303759274008277
"548","Arctic","Euro","Sorex granarius",0.891489248456462,0.300267986897704
"549","Arctic","Euro","Sorex isodon",0.882414579703452,0.310901032086215
"550","Arctic","Euro","Sorex minutissimus",0.875838730680923,0.315316188114602
"551","Arctic","Euro","Sorex minutus",0.88025935194514,0.344462592665108
"552","Arctic","Euro","Sorex raddei",0.893027828508652,0.320023844476722
"553","Arctic","Euro","Sorex samniticus",0.887850483753902,0.29868449221261
"554","Arctic","Euro","Sorex satunini",0.89354213461525,0.312665128257743
"555","Arctic","Euro","Sorex tundrensis",0.897390683712241,0.316979667970929
"556","Arctic","Euro","Sorex volnuchini",0.895947477800869,0.316212298684442
"557","Arctic","Euro","Suncus etruscus",0.896699974268805,0.313502454126915
"558","Arctic","Euro","Talpa caeca",0.86352385859664,0.122979754085569
"559","Arctic","Euro","Talpa caucasica",0.871343684109642,0.127585977252424
"560","Arctic","Euro","Talpa davidiana",0.872536898600728,0.131191032820178
"561","Arctic","Euro","Talpa europaea",0.653223057387807,0.117751772376062
"562","Arctic","Euro","Talpa levantis",0.873135901859306,0.127596923102674
"563","Arctic","Euro","Talpa occidentalis",0.897594759475948,0.117750217315466
"564","Arctic","Euro","Talpa romana",0.834108875690145,0.0901142858236356
"565","Arctic","Euro","Talpa stankovici",0.871693502012651,0.125139203004511
"566","Arctic","Euro","Lacerta pamphylica",0.780057210985882,0.181484553630684
"567","Arctic","Euro","Lacerta schreiberi",0.775050859818824,0.181186994387341
"568","Arctic","Euro","Trionyx triunguis",0.355849889624724,0.250683163382443
"569","Arctic","Euro","Troglodytes troglodytes",0.861442842121076,0.0927627809277528
"570","Arctic","Euro","Cettia cetti",0.882831349936613,0.113824367091158
"571","Arctic","Euro","Locustella lanceolata",0.878414129161787,0.108895632601263
"572","Arctic","Euro","Locustella naevia",0.883644815027794,0.11272342370427
"573","Arctic","Euro","Locustella fluviatilis",0.881614235655698,0.107256682671616
"574","Arctic","Euro","Locustella luscinioides",0.88539240060294,0.110813757110039
"575","Arctic","Euro","Acrocephalus melanopogon",0.868313538645675,0.101170233598512
"576","Arctic","Euro","Acrocephalus paludicola",0.865683837407356,0.0843598704725146
"577","Arctic","Euro","Acrocephalus schoenobaenus",0.87866315604017,0.111145197355775
"578","Arctic","Euro","Acrocephalus scirpaceus",0.885325931378563,0.105147443224878
"579","Arctic","Euro","Acrocephalus dumetorum",0.878400214018192,0.0963872260938261
"580","Arctic","Euro","Acrocephalus palustris",0.866092390553791,0.0827261451292412
"581","Arctic","Euro","Panurus biarmicus",0.855803771890436,0.0800791533403962
"582","Arctic","Euro","Ammomanes deserti",0.919322720830258,0.222293010290701
"583","Arctic","Euro","Melanocorypha calandra",0.884500753474354,0.196070003033767
